#######################;;;;;;;;;;;X
# muster; -1- ; -2- ; -3- ; -4- ; -5- ; -6- ;; -8- ;;;X
#######################;;;;;;;;;;;X
# Majors;;;;;;;;;;;X
# England;;;;;;;;;;;X
# England land brigades;;;;;;;;;;;X
BRIG_MODEL_U08_7_3;Leichttraktor VK-35;Leichttraktor VK-35;Leichttraktor VK-35;Leichttraktor VK-35;Leichttraktor VK-35;Leichttraktor VK-35;;Leichttraktor VK-35;;;X
BRIG_MODEL_U08_7_4;PzKpfw. I Ausf. B;PzKpfw. I Ausf. B;PzKpfw. I Ausf. B;PzKpfw. I Ausf. B;PzKpfw. I Ausf. B;PzKpfw. I Ausf. B;;PzKpfw. I Ausf. B;;;X
BRIG_MODEL_U08_7_5;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;;PzKpfw. II Ausf. A;;;X
BRIG_MODEL_U08_7_6;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;;PzKpfw. II Ausf. D;;;X
BRIG_MODEL_U08_7_7;PzKpfw. 38t;PzKpfw. 38t;PzKpfw. 38t;PzKpfw. 38t;PzKpfw. 38t;PzKpfw. 38t;;PzKpfw. 38t;;;X
BRIG_MODEL_U08_7_8;PzKpfw. III Ausf. N;PzKpfw. III Ausf. N;PzKpfw. III Ausf. N;PzKpfw. III Ausf. N;PzKpfw. III Ausf. N;PzKpfw. III Ausf. N;;PzKpfw. III Ausf. N;;;X
BRIG_MODEL_U08_8_0;A7V;A7V;A7V;A7V;A7V;A7V;;A7V;;;X
BRIG_MODEL_U08_8_1;10,5cm K(gp.Sfl.) 'Dicker Max';10,5cm K(gp.Sfl.) 'Dicker Max';10,5cm K(gp.Sfl.) 'Dicker Max';10,5cm K(gp.Sfl.) 'Dicker Max';10,5cm K(gp.Sfl.) 'Dicker Max';10,5cm K(gp.Sfl.) 'Dicker Max';;10,5cm K(gp.Sfl.) 'Dicker Max';;;X
BRIG_MODEL_U08_8_2;12,8cm K(gp.Sfl.) 'Sturer Emil';12,8cm K(gp.Sfl.) 'Sturer Emil';12,8cm K(gp.Sfl.) 'Sturer Emil';12,8cm K(gp.Sfl.) 'Sturer Emil';12,8cm K(gp.Sfl.) 'Sturer Emil',12,8cm K(gp.Sfl.) 'Sturer Emil';12,8cm K(gp.Sfl.) 'Sturer Emil';;;;;X
BRIG_MODEL_U08_8_3;PzKpfw.VI Tiger I;PzKpfw.VI Tiger I;PzKpfw.VI Tiger I;PzKpfw.VI Tiger I;PzKpfw.VI Tiger I;PzKpfw.VI Tiger I;;PzKpfw.VI Tiger I;;;X
BRIG_MODEL_U08_8_4;PzKpfw.VI Tiger II;PzKpfw.VI Tiger II;PzKpfw.VI Tiger II;PzKpfw.VI Tiger II;PzKpfw.VI Tiger II;PzKpfw.VI Tiger II;;PzKpfw.VI Tiger II;;;X
BRIG_MODEL_U08_9_0;A7V-U;A7V-U;A7V-U;A7V-U;A7V-U;A7V-U;;A7V-U;;;X
BRIG_MODEL_U08_9_1;PzKpfw.VII Maus;PzKpfw.VII Maus;PzKpfw.VII Maus;PzKpfw.VII Maus;PzKpfw.VII Maus;PzKpfw.VII Maus;;PzKpfw.VII Maus;;;X
BRIG_MODEL_U08_10_0;;;;;;;;;;;X
BRIG_MODEL_U08_10_1;Ehrhardt E-V/4;Ehrhardt E-V/4;Ehrhardt E-V/4;Ehrhardt E-V/4;Ehrhardt E-V/4;Ehrhardt E-V/4;;Ehrhardt E-V/4;;;X
BRIG_MODEL_U08_10_2;DZVB 21;DZVB 21;DZVB 21;DZVB 21;DZVB 21;DZVB 21;;DZVB 21;;;X
BRIG_MODEL_U08_10_3;SdKfz. 13;SdKfz. 13;SdKfz. 13;SdKfz. 13;SdKfz. 13;SdKfz. 13;;SdKfz. 13;;;X
BRIG_MODEL_U08_10_4;SdKfz. 222;SdKfz. 222;SdKfz. 222;SdKfz. 222;SdKfz. 222;SdKfz. 222;;SdKfz. 222;;;X
BRIG_MODEL_U08_10_5;SdKfz. 231;SdKfz. 231;SdKfz. 231;SdKfz. 231;SdKfz. 231;SdKfz. 231;;SdKfz. 231;;;X
BRIG_MODEL_U08_10_6;;;;;;;;;;;X
BRIG_MODEL_U08_10_7;Spähpanzer M41;Spähpanzer M41;Spähpanzer M41;Spähpanzer M41;Spähpanzer M41;Spähpanzer M41;;Spähpanzer M41;;;X
BRIG_MODEL_U08_29_0;;;;;;;;;;;X
BRIG_MODEL_U08_29_1;Großtraktor;Großtraktor;Großtraktor;Großtraktor;Großtraktor;Großtraktor;;Großtraktor;;;X
BRIG_MODEL_U08_29_2;Neubaufahrzeug;Neubaufahrzeug;Neubaufahrzeug;Neubaufahrzeug;Neubaufahrzeug;Neubaufahrzeug;;Neubaufahrzeug;;;X
BRIG_MODEL_U08_29_3;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;;PzKpfw. III Ausf. E;;;X
BRIG_MODEL_U08_29_4;PzKpfw. III Ausf. J;PzKpfw. III Ausf. J;PzKpfw. III Ausf. J;PzKpfw. III Ausf. J;PzKpfw. III Ausf. J;PzKpfw. III Ausf. J;;PzKpfw. III Ausf. J;;;X
BRIG_MODEL_U08_29_5;PzKpfw. IV Ausf. G;PzKpfw. IV Ausf. G;PzKpfw. IV Ausf. G;PzKpfw. IV Ausf. G;PzKpfw. IV Ausf. G;PzKpfw. IV Ausf. G;;PzKpfw. IV Ausf. G;;;X
BRIG_MODEL_U08_29_6;PzKpfw. V Panther Ausf. G;PzKpfw. V Panther Ausf. G;PzKpfw. V Panther Ausf. G;PzKpfw. V Panther Ausf. G;PzKpfw. V Panther Ausf. G;PzKpfw. V Panther Ausf. G;;PzKpfw. V Panther Ausf. G;;;X
BRIG_MODEL_U08_29_7;PzKpfw. Panther II;PzKpfw. Panther II;PzKpfw. Panther II;PzKpfw. Panther II;PzKpfw. Panther II;PzKpfw. Panther II;;PzKpfw. Panther II;;;X
BRIG_MODEL_U08_29_8;E-75 Tiger III;E-75 Tiger III;E-75 Tiger III;E-75 Tiger III;E-75 Tiger III;E-75 Tiger III;;E-75 Tiger III;;;X
BRIG_MODEL_U08_29_9;E-90 Tiger III;E-90 Tiger III;E-90 Tiger III;E-90 Tiger III;E-90 Tiger III;E-90 Tiger III;;E-90 Tiger III;;;X
BRIG_MODEL_U08_29_10;PzKpfw. Leopard I;PzKpfw. Leopard I;PzKpfw. Leopard I;PzKpfw. Leopard I;PzKpfw. Leopard I;PzKpfw. Leopard I;;PzKpfw. Leopard I;;;X
BRIG_MODEL_U08_29_11;;;;;;;;;;;X
# Germany air brigades;;;;;;;;;;;X
BRIG_MODEL_U08_14_0;He.51 / Hs.123;He.51 / Hs.123;He.51 / Hs.123;He.51 / Hs.123;He.51 / Hs.123;He.51 / Hs.123;;He.51 / Hs.123;;;X
BRIG_MODEL_U08_14_1;He.51 / Hs.123;He.51 / Hs.123;He.51 / Hs.123;He.51 / Hs.123;He.51 / Hs.123;He.51 / Hs.123;;He.51 / Hs.123;;;X
BRIG_MODEL_U08_14_2;Ju 87B Stuka/Fi 167/Ar 197;Ju 87B Stuka/Fi 167/Ar 197;Ju 87B Stuka/Fi 167/Ar 197;Ju 87B Stuka/Fi 167/Ar 197;Ju 87B Stuka/Fi 167/Ar 197;Ju 87B Stuka/Fi 167/Ar 197;Ju 87B Stuka/Fi 167/Ar 197;Ju 87B Stuka/Fi 167/Ar 197;;;X
BRIG_MODEL_U08_14_3;Ju 87C Stuka/Fi 167/Bf 109T;Ju 87C Stuka/Fi 167/Bf 109T;Ju 87C Stuka/Fi 167/Bf 109T;Ju 87C Stuka/Fi 167/Bf 109T;Ju 87C Stuka/Fi 167/Bf 109T;Ju 87C Stuka/Fi 167/Bf 109T;Ju 87C Stuka/Fi 167/Bf 109T;Ju 87C Stuka/Fi 167/Bf 109T;;;X
BRIG_MODEL_U08_14_4;Ju 87D Stuka/Fi 167/Bf 109T;Ju 87D Stuka/Fi 167/Bf 109T;Ju 87D Stuka/Fi 167/Bf 109T;Ju 87D Stuka/Fi 167/Bf 109T;Ju 87D Stuka/Fi 167/Bf 109T;Ju 87D Stuka/Fi 167/Bf 109T;Ju 87D Stuka/Fi 167/Bf 109T;Ju 87D Stuka/Fi 167/Bf 109T;;;X
BRIG_MODEL_U08_14_5;Ju 87D Stuka/Fi 167/Me 155;Ju 87D Stuka/Fi 167/Me 155;Ju 87D Stuka/Fi 167/Me 155;Ju 87D Stuka/Fi 167/Me 155;Ju 87D Stuka/Fi 167/Me 155;Ju 87D Stuka/Fi 167/Me 155;Ju 87D Stuka/Fi 167/Me 155;Ju 87D Stuka/Fi 167/Me 155;;;X
BRIG_MODEL_U08_14_6;Me.155 / Ju.87C Stuka;Me.155 / Ju.87C Stuka;Me.155 / Ju.87C Stuka;Me.155 / Ju.87C Stuka;Me.155 / Ju.87C Stuka;Me.155 / Ju.87C Stuka;;Me.155 / Ju.87C Stuka;;;X
BRIG_MODEL_U08_14_7;Fw.190T / Ju.87C Stuka;Fw.190T / Ju.87C Stuka;Fw.190T / Ju.87C Stuka;Fw.190T / Ju.87C Stuka;Fw.190T / Ju.87C Stuka;Fw.190T / Ju.87C Stuka;;Fw.190T / Ju.87C Stuka;;;X
BRIG_MODEL_U08_14_8;He.162 / Hs.132;He.162 / Hs.132;He.162 / Hs.132;He.162 / Hs.132;He.162 / Hs.132;He.162 / Hs.132;;He.162 / Hs.132;;;X
BRIG_MODEL_U08_15_0;Messerschmitt Bf 110C;Messerschmitt Bf 110C;Messerschmitt Bf 110C;Messerschmitt Bf 110C;Messerschmitt Bf 110C;Messerschmitt Bf 110C;Messerschmitt Bf 110C;Messerschmitt Bf 110C;;;X
BRIG_MODEL_U08_15_1;Messerschmitt Bf 110F;Messerschmitt Bf 110F;Messerschmitt Bf 110F;Messerschmitt Bf 110F;Messerschmitt Bf 110F;Messerschmitt Bf 110F;Messerschmitt Bf 110F;Messerschmitt Bf 110F;;;X
BRIG_MODEL_U08_15_2;Messerschmitt Me 410 Hornisse;Messerschmitt Me 410 Hornisse;Messerschmitt Me 410 Hornisse;Messerschmitt Me 410 Hornisse;Messerschmitt Me 410 Hornisse;Messerschmitt Me 410 Hornisse;Messerschmitt Me 410 Hornisse;Messerschmitt Me 410 Hornisse;;;X
BRIG_MODEL_U08_15_3;Messerschmitt Me 609;Messerschmitt Me 609;Messerschmitt Me 609;Messerschmitt Me 609;Messerschmitt Me 609;Messerschmitt Me 609;Messerschmitt Me 609;Messerschmitt Me 609;;;X
BRIG_MODEL_U08_15_4;Messerschmitt Me-262;Messerschmitt Me-262;Messerschmitt Me-262;Messerschmitt Me-262;Messerschmitt Me-262;Messerschmitt Me-262;;Messerschmitt Me-262;;;X
BRIG_MODEL_U08_15_5;Gotha Go-229;Gotha Go-229;Gotha Go-229;Gotha Go-229;Gotha Go-229;Gotha Go-229;;Gotha Go-229;;;X
BRIG_MODEL_U08_15_6;Horton Ho.XIIIb;Horton Ho.XIIIb;Horton Ho.XIIIb;Horton Ho.XIIIb;Horton Ho.XIIIb;Horton Ho.XIIIb;;Horton Ho.XIIIb;;;X
BRIG_MODEL_U08_30_0;Hinkel 60;Hinkel 60;Hinkel 60;Hinkel 60;Hinkel 60;Hinkel 60;;Hinkel 60;;;X
BRIG_MODEL_U08_30_1;Arado Ar 196;Arado Ar 196;Arado Ar 196;Arado Ar 196;Arado Ar 196;Arado Ar 196;;Arado Ar 196;;;X
BRIG_MODEL_U08_30_5;Heinkel He 60;Heinkel He 60;Heinkel He 60;Heinkel He 60;Heinkel He 60;Heinkel He 60;;Heinkel He 60;;;X
BRIG_MODEL_U08_30_6;Arado Ar 196;Arado Ar 196;Arado Ar 196;Arado Ar 196;Arado Ar 196;Arado Ar 196;;Arado Ar 196;;;X
BRIG_MODEL_U08_30_7;Heinkel He 115;Heinkel He 115;Heinkel He 115;Heinkel He 115;Heinkel He 115;Heinkel He 115;;Heinkel He 115;;;X
# Germany;;;;;;;;;;;X
# Germany land units;;;;;;;;;;;X
MODEL_U08_4_0;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;PzKpfw. II Ausf. A;;PzKpfw. I;;;X
MODEL_U08_4_1;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;PzKpfw. II Ausf. D;;PzKpfw. II Ausf. D;;;X
MODEL_U08_4_2;PzKpfw. 38t;PzKpfw. 38t;PzKpfw. 38t;PzKpfw. 38t;PzKpfw. 38t;PzKpfw. 38t;;PzKpfw. 38t;;;X
MODEL_U08_5_0;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;PzKpfw. III Ausf. E;;PzKpfw. III Ausf. E;;;X
MODEL_U08_5_1;PzKpfw. IV Ausf. F;PzKpfw. IV Ausf. F;PzKpfw. IV Ausf. F;PzKpfw. IV Ausf. F;PzKpfw. IV Ausf. F;PzKpfw. IV Ausf. F;;PzKpfw. IV Ausf. F;;;X
MODEL_U08_5_2;PzKpfw. V Panther Ausf. A;PzKpfw. V Panther Ausf. A;PzKpfw. V Panther Ausf. A;PzKpfw. V Panther Ausf. A;PzKpfw. V Panther Ausf. A;PzKpfw. V Panther Ausf. A;;PzKpfw. V Panther Ausf. A;;;X
MODEL_U08_5_3;PzKpfw. V Panther Ausf. D;PzKpfw. V Panther Ausf. D;PzKpfw. V Panther Ausf. D;PzKpfw. V Panther Ausf. D;PzKpfw. V Panther Ausf. D;PzKpfw. V Panther Ausf. D;;PzKpfw. V Panther Ausf. D;;;X
MODEL_U08_5_4;PzKpfw. Panther II;PzKpfw. Panther II;PzKpfw. Panther II;PzKpfw. Panther II;PzKpfw. Panther II;PzKpfw. Panther II;;PzKpfw. Panther II;;;X
MODEL_U08_5_5;E-75 Tiger III;E-75 Tiger III;E-75 Tiger III;E-75 Tiger III;E-75 Tiger III;E-75 Tiger III;;E-75 Tiger III;;;X
MODEL_U08_5_6;E-90 Tiger III;E-90 Tiger III;E-90 Tiger III;E-90 Tiger III;E-90 Tiger III;E-90 Tiger III;;E-90 Tiger III;;;X
MODEL_U08_5_7;PzKpfw. Leopard I;PzKpfw. Leopard I;PzKpfw. Leopard I;PzKpfw. Leopard I;PzKpfw. Leopard I;PzKpfw. Leopard I;;PzKpfw. Leopard I;;;X
# Germany air units;;;;;;;;;;;X
MODEL_U08_12_0;DFW C.V;DFW C.V;DFW C.V;DFW C.V;DFW C.V;DFW C.V;DFW C.V;DFW C.V;;;X
MODEL_U08_12_1;Halberstadt CL.II;Halberstadt CL.II;Halberstadt CL.II;Halberstadt CL.II;Halberstadt CL.II;Halberstadt CL.II;Halberstadt CL.II;Halberstadt CL.II;;;X
MODEL_U08_12_2;Fokker Dr.I;Fokker Dr.I;Fokker Dr.I;Fokker Dr.I;Fokker Dr.I;Fokker Dr.I;Fokker Dr.I;Fokker Dr.I;;;X
MODEL_U08_12_3;Dornier Do 10;Dornier Do 10;Dornier Do 10;Dornier Do 10;Dornier Do 10;Dornier Do 10;;Dornier Do 10;;;X
MODEL_U08_12_4;Arado Ar 68;Arado Ar 68;Arado Ar 68;Arado Ar 68;Arado Ar 68;Arado Ar 68;;Arado Ar 68;;;X
MODEL_U08_12_5;Messerschmitt Bf 109E Emil;Messerschmitt Bf 109E Emil;Messerschmitt Bf 109E Emil;Messerschmitt Bf 109E Emil;Messerschmitt Bf 109E Emil;Messerschmitt Bf 109E Emil;Messerschmitt Bf 109E Emil;Messerschmitt Bf 109E Emil;;;X
MODEL_U08_12_6;Focke-Wulf Fw 190A;Focke-Wulf Fw 190A;Focke-Wulf Fw 190A;Focke-Wulf Fw 190A;Focke-Wulf Fw 190A;Focke-Wulf Fw 190A;Focke-Wulf Fw 190A;Focke-Wulf Fw 190A;;;X
MODEL_U08_12_7;Focke-Wulf Fw 190D;Focke-Wulf Fw 190D;Focke-Wulf Fw 190D;Focke-Wulf Fw 190D;Focke-Wulf Fw 190D;Focke-Wulf Fw 190D;Focke-Wulf Fw 190D;Focke-Wulf Fw 190D;;;X
MODEL_U08_12_8;Messerschmitt Me 262 Schwalbe;Messerschmitt Me 262 Schwalbe;Messerschmitt Me 262 Schwalbe;Messerschmitt Me 262 Schwalbe;Messerschmitt Me 262 Schwalbe;Messerschmitt Me 262 Schwalbe;Messerschmitt Me 262 Schwalbe;Messerschmitt Me 262 Schwalbe;;;X
MODEL_U08_12_9;Messerschmitt P.1101;Messerschmitt P.1101;Messerschmitt P.1101;Messerschmitt P.1101;Messerschmitt P.1101;Messerschmitt P.1101;Messerschmitt P.1101;Messerschmitt P.1101;;;X
MODEL_U08_12_10;Horten Ho 229;Horten Ho 229;Horten Ho 229;Horten Ho 229;Horten Ho 229;Horten Ho 229;Horten Ho 229;Horten Ho 229;;;X
MODEL_U08_13_0;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;Rumpler Taube;;;X
MODEL_U08_13_1;Aviatik B.I;Aviatik B.I;Aviatik B.I;Aviatik B.I;Aviatik B.I;Aviatik B.I;Aviatik B.I;Aviatik B.I;;;X
MODEL_U08_13_2;Fokker E.I;Fokker E.I;Fokker E.I;Fokker E.I;Fokker E.I;Fokker E.I;Fokker E.I;Fokker E.I;;;X
MODEL_U08_13_3;Albatros D.III;Albatros D.III;Albatros D.III;Albatros D.III;Albatros D.III;Albatros D.III;Albatros D.III;Albatros D.III;;;X
MODEL_U08_13_4;Albatros D.V;Albatros D.V;Albatros D.V;Albatros D.V;Albatros D.V;Albatros D.V;Albatros D.V;Albatros D.V;;;X
MODEL_U08_13_5;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;Fokker D.VII;;Fokker D.VII;;;X
MODEL_U08_13_6;Heinkel HD 37;Heinkel HD 37;Heinkel HD 37;Heinkel HD 37;Heinkel HD 37;Heinkel HD 37;Heinkel HD 37;Heinkel HD 37;;;X
MODEL_U08_13_7;Heinkel He 51;Heinkel He 51;Heinkel He 51;Heinkel He 51;Heinkel He 51;Heinkel He 51;Heinkel He 51;Heinkel He 51;;;X
MODEL_U08_13_8;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;Messerschmitt Bf 109D;;;X
MODEL_U08_13_9;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;Messerschmitt Bf 109F Franz;;;X
MODEL_U08_13_10;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;Messerschmitt Bf 109G Gustav;;;X
MODEL_U08_13_11;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;Heinkel He 162 Salamander;;;X
MODEL_U08_13_12;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;Focke-Wulf Ta 183;;;X
MODEL_U08_13_13;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;Lippisch P.13a;;;X
MODEL_U08_32_0;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;Messerschmitt Me 163 Komet;;;X
MODEL_U08_32_1;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;Messerschmitt Me 263;;;X
MODEL_U08_14_0;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;Zeppelin-Staaken V.G.O.I;;;X
MODEL_U08_14_1;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;Zeppelin-Staaken R.VI;;;X
MODEL_U08_14_3;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;Junkers Ju 89;;;X
MODEL_U08_14_4;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;Junkers Ju 290;;;X
MODEL_U08_14_5;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;Junkers Ju 488;;;X
MODEL_U08_14_6;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;Messerschmitt Me 264 Amerika;;;X
MODEL_U08_14_7;Junkers EF 132;Junkers EF 132;Junkers EF 132;Junkers EF 132;Junkers EF 132;Junkers EF 132;Junkers EF 132;Junkers EF 132;;;X
MODEL_U08_14_8;Messerschmitt Me-264;Messerschmitt Me-264;Messerschmitt Me-264;Messerschmitt Me-264;Messerschmitt Me-264;Messerschmitt Me-264;;Messerschmitt Me-264;;;X
MODEL_U08_15_1;AEG G.II;AEG G.II;AEG G.II;AEG G.II;AEG G.II;AEG G.II;AEG G.II;AEG G.II;;;X
MODEL_U08_15_2;Gotha G.IV;Gotha G.IV;Gotha G.IV;Gotha G.IV;Gotha G.IV;Gotha G.IV;Gotha G.IV;Gotha G.IV;;;X
MODEL_U08_15_3;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;Gotha G.VIII;;;X
MODEL_U08_15_4;Dornier Do 11;Dornier Do 11;Dornier Do 11;Dornier Do 11;Dornier Do 11;Dornier Do 11;Dornier Do 11;Dornier Do 11;;;X
MODEL_U08_15_5;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;Dornier Do 17 Fliegender Bleistift;;;X
MODEL_U08_15_6;Heinkel He 111;Heinkel He 111;Heinkel He 111;Heinkel He 111;Heinkel He 111;Heinkel He 111;Heinkel He 111;Heinkel He 111;;;X
MODEL_U08_15_7;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;Junkers Ju 88;;;X
MODEL_U08_15_8;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;Junkers Ju 188 Rächer;;;X
MODEL_U08_15_9;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;Arado Ar 234 Blitz;;;X
MODEL_U08_15_10;Heinkel He 343;Heinkel He 343;Heinkel He 343;Heinkel He 343;Heinkel He 343;Heinkel He 343;Heinkel He 343;Heinkel He 343;;;X
MODEL_U08_16_1;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;Dornier Do J Wal;;;X
MODEL_U08_16_2;Dornier Do 217;Dornier Do 217;Dornier Do 217;Dornier Do 217;Dornier Do 217;Dornier Do 217;Dornier Do 217;Dornier Do 217;;;X
MODEL_U08_16_3;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;Focke-Wulf Fw 200 Condor;;;X
MODEL_U08_16_4;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;Junkers Ju 390;;;X
MODEL_U08_16_5;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;Junkers Ju 287;;;X
MODEL_U08_16_6;Breguet Atlantic;Breguet Atlantic;Breguet Atlantic;Breguet Atlantic;Breguet Atlantic;Breguet Atlantic;;Breguet Atlantic;;;X
MODEL_U08_17_0;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;Henschel Hs 123;;;X
MODEL_U08_17_1;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;Junkers Ju 87B Stuka;;;X
MODEL_U08_17_2;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;Junkers Ju 87G Stuka;;;X
MODEL_U08_17_3;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;Henschel Hs 129;;;X
MODEL_U08_17_4;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;Henschel Hs 132;;;X
MODEL_U08_17_5;Dornier Alpha Jet;Dornier Alpha Jet;Dornier Alpha Jet;Dornier Alpha Jet;Dornier Alpha Jet;Dornier Alpha Jet;;Dornier Alpha Jet;;;X
MODEL_U08_18_0;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;Junkers W 34;;;X
MODEL_U08_18_1;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;Junkers Ju 52/3m Tante Ju;;;X
