path,kind,family,source,provenance,sha256
mod/gfx/map/units/T-escort_carrier A-WALK C-IND L-1 D-E.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,59c33e61abd519963227073a87c277f4c236dc5a338283deaf6c587d9740933b
mod/gfx/map/units/T-escort_carrier A-WALK C-IND L-1 D-N.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,92094ccee6e603cb18b174350261e83b8eb1d75759cfb5a6cda18475068696d6
mod/gfx/map/units/T-escort_carrier A-WALK C-IND L-1 D-NE.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,8712e301bd037b75c9e8ff4070bedc697ad486cf45ef0b8699e49b5dfadf0170
mod/gfx/map/units/T-escort_carrier A-WALK C-IND L-1 D-NW.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,0cb31f274cdf14860f28960ec496013c9e69fd4dbd01d3b3392e125e008d8c9d
mod/gfx/map/units/T-escort_carrier A-WALK C-IND L-1 D-S.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,09ff197b42264d5f162a9679054afc8eb6de3c54aec5b7158acc88c7f854ebf2
mod/gfx/map/units/T-escort_carrier A-WALK C-IND L-1 D-SE.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,dce48b0b2f89708e8f769c5b61f8cbd3886a8c03f9d2fba4db2d3538cc0da096
mod/gfx/map/units/T-escort_carrier A-WALK C-IND L-1 D-SW.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,747e7edc158b84252b62c9f33a8e83726029ae7b02bf27c3750612f39f0ff829
mod/gfx/map/units/T-escort_carrier A-WALK C-IND L-1 D-W.spr,spr,carrier,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=8,generated original India service sprite; not derived from another mod,24b55f4c99fac20b7928d33bbbe4a5503507cf836df689270894c4a4fc374c2e
mod/gfx/map/units/T-FIGHTER A-FIRE C-IND L-1 D-E.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,e32ae69adc0d75d7a2087799dcfee4b28a497876301a891e9d5db66e0d6fc834
mod/gfx/map/units/T-FIGHTER A-FIRE C-IND L-1 D-N.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,d1915f6ceab3e1417793c8bd200a3e3d20166b54ab6439746a64ae58cc430e21
mod/gfx/map/units/T-FIGHTER A-FIRE C-IND L-1 D-NE.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,c216c206131067d38d7114e7aaa65300cd4e984c905e62d679af76f5435c79aa
mod/gfx/map/units/T-FIGHTER A-FIRE C-IND L-1 D-NW.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,c5cb5201132c751676082c5ab028da6b586a18d23384dc92b93604e46ec53dea
mod/gfx/map/units/T-FIGHTER A-FIRE C-IND L-1 D-S.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,4a352f036bcc92c30022c0b6c42be43514ed574f867226bb7c9fed21043782f4
mod/gfx/map/units/T-FIGHTER A-FIRE C-IND L-1 D-SE.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,f826f60a89e5d6bfff20cf172fc68ee11c25fbf4cca3cb5eb2f68a99e52a6fab
mod/gfx/map/units/T-FIGHTER A-FIRE C-IND L-1 D-SW.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,3e0fa5dd1db40d9f40a992b446b743941b0c0c193be5c6ff0ec393060417fd96
mod/gfx/map/units/T-FIGHTER A-FIRE C-IND L-1 D-W.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,c70409b01fb5c44986245a841ac14c615a362a07993546cf449863406a93f805
mod/gfx/map/units/T-FIGHTER A-STAND C-IND L-1.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,86c0ea1ad77d3db9740660c3cfd80ba6b42c24be9087eb8da4c4a6a901876e87
mod/gfx/map/units/T-FIGHTER A-WALK C-IND L-1 D-E.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,32e9f340a29fa32c3959dfc0a7d3f54f871690b364ac1ad023920abfedc621fa
mod/gfx/map/units/T-FIGHTER A-WALK C-IND L-1 D-N.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,fa8c7515e030647e94314601049f1f0022637e80dacfb5c7cdfc36a11247d483
mod/gfx/map/units/T-FIGHTER A-WALK C-IND L-1 D-NE.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,782e267efde5ba477f1696b0d43fd1ae43bd72e53454a2b761e786b92cc3f154
mod/gfx/map/units/T-FIGHTER A-WALK C-IND L-1 D-NW.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,b9e03488ffb1d59ebd8cfcd8c723c655f0c52d5b43cb6167e8ba4c352d21b8a8
mod/gfx/map/units/T-FIGHTER A-WALK C-IND L-1 D-S.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,ae7c7cefba020ec61e1d4d7f13ab1625170c44321a77572878dfdc4e7eefdc28
mod/gfx/map/units/T-FIGHTER A-WALK C-IND L-1 D-SE.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,9ef5783d7e62b578d086fdc98f81f5cef198da0a1b8f812acb159615afc27bd0
mod/gfx/map/units/T-FIGHTER A-WALK C-IND L-1 D-SW.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,79c5be03a8e382ce77e0d66cb624cfb8ababed20157c1ccc3fec9aba89dc6f9c
mod/gfx/map/units/T-FIGHTER A-WALK C-IND L-1 D-W.spr,spr,fighter,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=5,generated original India service sprite; not derived from another mod,e510ed3d9fbd915cacf10f5ebb26baa5d3df00338fc45c1ffce52ce230f4afb9
mod/gfx/map/units/T-GARRISON A-FIRE C-IND L-1 D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,df7a947042db894e647296891c0908c5dcec95da0364eceb3f3e75b9287bd245
mod/gfx/map/units/T-GARRISON A-FIRE C-IND L-1 D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,21dd009a8694ee6811a88700f69c9a79734b05f691bf31869852c1596c749ad2
mod/gfx/map/units/T-GARRISON A-FIRE C-IND L-1 D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,8203c7855b084b94dcfc140f669ffb4f407f66ba196af7064f1d7eba1abd543b
mod/gfx/map/units/T-GARRISON A-FIRE C-IND L-1 D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,f60bd1049e4ee062c7291bec7311da4467db84d337626d709c0a41d5afa96463
mod/gfx/map/units/T-GARRISON A-FIRE C-IND L-1 D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,695ec7ce93616c0f543f2226b3231e2a7307d1da7d852c8f0d3d1d5799de314b
mod/gfx/map/units/T-GARRISON A-FIRE C-IND L-1 D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,dca15b5b5feaa9050856786d00133ad7a83efbae724e8a65966dd4e1913eb63e
mod/gfx/map/units/T-GARRISON A-FIRE C-IND L-1 D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,ac05e92e6e86ad9671586912944107921059ab2540249ec7478d09aa7943b73f
mod/gfx/map/units/T-GARRISON A-FIRE C-IND L-1 D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,b4f383a1ec24b2ff46501003ef940722b004418602b794b46ed968a6d145e486
mod/gfx/map/units/T-GARRISON A-STAND C-IND L-1.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,1edd0bccbf803f13a05394294e358ab5414b6e5fcf5e18e489e7c789d3c5cccf
mod/gfx/map/units/T-GARRISON A-WALK C-IND L-1 D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6051942e1e90633c28be8473f8b2d8ed4db87adb91511d5eb5d1b111b819d8bd
mod/gfx/map/units/T-GARRISON A-WALK C-IND L-1 D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,7f2d6c5aa9c54660266198a21fb16c15d3039b6b7a873325901675e8d74532d2
mod/gfx/map/units/T-GARRISON A-WALK C-IND L-1 D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,0cabef6bdc9dd2d6d7789c992fbbce20430f63953dc81aa0a7134e6efcbe1f96
mod/gfx/map/units/T-GARRISON A-WALK C-IND L-1 D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,88700265667fab0ffe9c941ddfed29fa95683779728194b8189dd666711d9db0
mod/gfx/map/units/T-GARRISON A-WALK C-IND L-1 D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,9ce2e1234d830672b19a51730b402f915f0c9f1a66168e5c6aa534d08e4530d5
mod/gfx/map/units/T-GARRISON A-WALK C-IND L-1 D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6d2c844ff68e531f73373f40e8236aa381432f3135eec20a2a7c60d844ed1670
mod/gfx/map/units/T-GARRISON A-WALK C-IND L-1 D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,28810deada45c50deac56b12c876954423fd046b871e4aaff882db5c181734bb
mod/gfx/map/units/T-GARRISON A-WALK C-IND L-1 D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,70dc2af1d648c0cffe2e22ef9b1071baaf0aaa1640b4c91e5d40104b15423da1
mod/gfx/map/units/T-HEAVY_CRUISER A-FIRE C-IND L-1 D-E.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,951ef9e8dd40fb6ebe0ef49c81e5af663ceaaad0b3952cab39101b1d17e3d817
mod/gfx/map/units/T-HEAVY_CRUISER A-FIRE C-IND L-1 D-N.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,d1fe7e6a19544d2fb6151216f92dba4bfc2f39d5036add932d0cfb7d7204837e
mod/gfx/map/units/T-HEAVY_CRUISER A-FIRE C-IND L-1 D-NE.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,6929a473b61ef282b7f08a9d952b6ca3fea6d987eaf865d9a6b21e48b9d5831e
mod/gfx/map/units/T-HEAVY_CRUISER A-FIRE C-IND L-1 D-NW.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,e5cab2fae37d7931a2a2e33d851d589e48ab554cd318b9df2cfda892fb6dd061
mod/gfx/map/units/T-HEAVY_CRUISER A-FIRE C-IND L-1 D-S.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,200b2f4f76ad39f66622fa056533662ad2dfe320f77575e7aac832a998b400b0
mod/gfx/map/units/T-HEAVY_CRUISER A-FIRE C-IND L-1 D-SE.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,be8bdff25c210c34d1c362568380a6ba6c8dda8b9cb572981b9da839ff226f57
mod/gfx/map/units/T-HEAVY_CRUISER A-FIRE C-IND L-1 D-SW.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,6a77c741e4fef40e96abca435a27db380cb95977d2536b22627c97e9aab288d5
mod/gfx/map/units/T-HEAVY_CRUISER A-FIRE C-IND L-1 D-W.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,b98eafc91329be18066316ab2dc6b35ca464222b11d8f711a40e58fd210cbc17
mod/gfx/map/units/T-HEAVY_CRUISER A-STAND C-IND L-1.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,722a11540ebaa51e5ae4c600330ade6921273c698d83dd74e48bc5593792ee52
mod/gfx/map/units/T-HEAVY_CRUISER A-WALK C-IND L-1 D-E.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,0ca3f377e7f751a3fe97f927d982b8dac1f343377e7ec8a7dbeff57540a35b5b
mod/gfx/map/units/T-HEAVY_CRUISER A-WALK C-IND L-1 D-N.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,bf4d966dedbde8ead00b00e18b96c39619481ac78b31b811a224430f09c26ef7
mod/gfx/map/units/T-HEAVY_CRUISER A-WALK C-IND L-1 D-NE.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,9d3bcd40befc10ad181be5e676251d5599c263a3c3f562174f52d09435f7df15
mod/gfx/map/units/T-HEAVY_CRUISER A-WALK C-IND L-1 D-NW.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,63d02997bcd777a76fc01351b24b31d773ae9118991fe972f7dc19665750b207
mod/gfx/map/units/T-HEAVY_CRUISER A-WALK C-IND L-1 D-S.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,93d5cd0d4d74d1a25241c9af0f83c0db645b2bdd981b9b1cd6fa4dee1e109e22
mod/gfx/map/units/T-HEAVY_CRUISER A-WALK C-IND L-1 D-SE.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,b8a7dffcd851ecb019469108a4deb770432fefc09fe0e9dec18bd8ad02f7b545
mod/gfx/map/units/T-HEAVY_CRUISER A-WALK C-IND L-1 D-SW.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,04fc02af458af0e25b2cb38cd149484431f85ace16388a1ec239d78924fad9d8
mod/gfx/map/units/T-HEAVY_CRUISER A-WALK C-IND L-1 D-W.spr,spr,capital,tools/art_sources/v4_sprites/india_service_sheet_02.png#panel=1,generated original India service sprite; not derived from another mod,b1f8eb231f58972bb95287714ca83da25f925a67bb81b2a3081dfc75f9d4006a
mod/gfx/map/units/T-HQ A-FIRE C-IND L-1 D-E.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,74792aa6684b128f52358f47a1b7121a48e0948e748e5b8792e420b8eea3b4d8
mod/gfx/map/units/T-HQ A-FIRE C-IND L-1 D-N.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,f21c900cf306234d8eeaae2f0df3d0d36f9fda53c5596ec5830e94f294ef10bb
mod/gfx/map/units/T-HQ A-FIRE C-IND L-1 D-NE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,5a677bdbf56e18704e3a964ffbe85df44efc79a37c2e58e87a3c68af70c4296f
mod/gfx/map/units/T-HQ A-FIRE C-IND L-1 D-NW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,b0712cfa79f07ef665ab3ad206a6dfef6550fc315d7e5bd0c658e17dcbcac9cb
mod/gfx/map/units/T-HQ A-FIRE C-IND L-1 D-S.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,f455446c39777d193dac17d20583bdc226ad007a9950025e27a64caa12f48468
mod/gfx/map/units/T-HQ A-FIRE C-IND L-1 D-SE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,885d8c041526034309e4c02392bab3150d4ddd22e23c0d8d40cb6d1befa1670d
mod/gfx/map/units/T-HQ A-FIRE C-IND L-1 D-SW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,e47112e7c90e3351945e229d7696f9d9c53fff21dcadc85bc85f39ddf88065eb
mod/gfx/map/units/T-HQ A-FIRE C-IND L-1 D-W.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,4e4298f464f14ab0ef1dadd980fc0e08bd7481b582aa7b6135ace0d173a4c6e8
mod/gfx/map/units/T-HQ A-STAND C-IND L-1.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,76a69798a05c7a9ca2935d29a75a0e264e9e562cbaa4eb0d0f7a9436ccaa49b2
mod/gfx/map/units/T-HQ A-WALK C-IND L-1 D-E.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,8c8d67e0048b73922e5b415b31af3c2d5cb699f1260eabc4492028e0dd845914
mod/gfx/map/units/T-HQ A-WALK C-IND L-1 D-N.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,ba508d6339b7f347c48033b7dc1dca4c37325856aaeba129bd01e13825fc6a19
mod/gfx/map/units/T-HQ A-WALK C-IND L-1 D-NE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,7ab16e9859a5762a8b9c804ef68ce85f7edf831aa56566a949980b9fc6ef8b6e
mod/gfx/map/units/T-HQ A-WALK C-IND L-1 D-NW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,2c32f1917179f093b380b3eec3264ea67a13b4b44b05afbc02843bdfab871b54
mod/gfx/map/units/T-HQ A-WALK C-IND L-1 D-S.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,6dfe7e362e02df2e3f8be6d78e95df5e40726df268ae673935f4c490bfb3d6c6
mod/gfx/map/units/T-HQ A-WALK C-IND L-1 D-SE.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,5b4b0e69c3c126f5b90cb30a4f8ad82544d49f5830be54be9301d464ca4035c7
mod/gfx/map/units/T-HQ A-WALK C-IND L-1 D-SW.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,692e07c64cfec28dcb4635d8f485faa0038264f5de31fb9d88ba0172e6e98bb0
mod/gfx/map/units/T-HQ A-WALK C-IND L-1 D-W.spr,spr,motorized,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=3,generated original India service sprite; not derived from another mod,c404d4af06e3e330448dd2bce84584b8fdcce9094706fa15c9ec93b6998f4e64
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,df7a947042db894e647296891c0908c5dcec95da0364eceb3f3e75b9287bd245
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,21dd009a8694ee6811a88700f69c9a79734b05f691bf31869852c1596c749ad2
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,8203c7855b084b94dcfc140f669ffb4f407f66ba196af7064f1d7eba1abd543b
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,f60bd1049e4ee062c7291bec7311da4467db84d337626d709c0a41d5afa96463
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,695ec7ce93616c0f543f2226b3231e2a7307d1da7d852c8f0d3d1d5799de314b
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,dca15b5b5feaa9050856786d00133ad7a83efbae724e8a65966dd4e1913eb63e
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,ac05e92e6e86ad9671586912944107921059ab2540249ec7478d09aa7943b73f
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,b4f383a1ec24b2ff46501003ef940722b004418602b794b46ed968a6d145e486
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND L-1 D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,df7a947042db894e647296891c0908c5dcec95da0364eceb3f3e75b9287bd245
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND L-1 D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,21dd009a8694ee6811a88700f69c9a79734b05f691bf31869852c1596c749ad2
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND L-1 D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,8203c7855b084b94dcfc140f669ffb4f407f66ba196af7064f1d7eba1abd543b
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND L-1 D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,f60bd1049e4ee062c7291bec7311da4467db84d337626d709c0a41d5afa96463
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND L-1 D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,695ec7ce93616c0f543f2226b3231e2a7307d1da7d852c8f0d3d1d5799de314b
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND L-1 D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,dca15b5b5feaa9050856786d00133ad7a83efbae724e8a65966dd4e1913eb63e
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND L-1 D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,ac05e92e6e86ad9671586912944107921059ab2540249ec7478d09aa7943b73f
mod/gfx/map/units/T-INFANTRY A-FIRE C-IND L-1 D-W.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,b4f383a1ec24b2ff46501003ef940722b004418602b794b46ed968a6d145e486
mod/gfx/map/units/T-INFANTRY A-STAND C-IND L-1.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,1edd0bccbf803f13a05394294e358ab5414b6e5fcf5e18e489e7c789d3c5cccf
mod/gfx/map/units/T-INFANTRY A-STAND C-IND.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,1edd0bccbf803f13a05394294e358ab5414b6e5fcf5e18e489e7c789d3c5cccf
mod/gfx/map/units/T-INFANTRY A-WALK C-IND D-E.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6051942e1e90633c28be8473f8b2d8ed4db87adb91511d5eb5d1b111b819d8bd
mod/gfx/map/units/T-INFANTRY A-WALK C-IND D-N.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,7f2d6c5aa9c54660266198a21fb16c15d3039b6b7a873325901675e8d74532d2
mod/gfx/map/units/T-INFANTRY A-WALK C-IND D-NE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,0cabef6bdc9dd2d6d7789c992fbbce20430f63953dc81aa0a7134e6efcbe1f96
mod/gfx/map/units/T-INFANTRY A-WALK C-IND D-NW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,88700265667fab0ffe9c941ddfed29fa95683779728194b8189dd666711d9db0
mod/gfx/map/units/T-INFANTRY A-WALK C-IND D-S.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,9ce2e1234d830672b19a51730b402f915f0c9f1a66168e5c6aa534d08e4530d5
mod/gfx/map/units/T-INFANTRY A-WALK C-IND D-SE.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,6d2c844ff68e531f73373f40e8236aa381432f3135eec20a2a7c60d844ed1670
mod/gfx/map/units/T-INFANTRY A-WALK C-IND D-SW.spr,spr,infantry,tools/art_sources/v4_sprites/india_service_sheet_01.png#panel=1,generated original India service sprite; not derived from another mod,28810deada45c50deac56b12c876954423fd046b871e4aaff882db5c181734bb
